Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.020749001080791155,0.029402690753340722,tensor(0.1032),2309.1101748046876,1812.6477189941409,0.38432123444974425,0.3231610017418861,0.2150137872526896
5,0.016392975962824293,0.016592738777399064,tensor(0.0839),2309.110174804687,2229.1059013671875,0.38432123444974425,0.363870524674654,0.03463469518900851
10,0.015858368906709882,0.01602591313421726,tensor(0.0823),2309.110174804687,2258.816900390625,0.3843212344497442,0.3741880408525467,0.021761956792003094
15,0.015554812819593483,0.0157075559720397,tensor(0.0807),2309.110174804687,2278.303944580078,0.3843212344497442,0.38142679937183854,0.013284574404670308
20,0.015361742820176813,0.01550296638160944,tensor(0.0809),2309.1101748046876,2277.1131606445315,0.38432123444974425,0.3855259603559971,0.013836886856508565
25,0.015226950599915452,0.0153645571321249,tensor(0.0805),2309.1101748046876,2281.392319580078,0.38432123444974425,0.3885272597968578,0.012020516310445267
30,0.015122337039146158,0.015268426761031151,tensor(0.0794),2309.1101748046876,2290.9594641113276,0.38432123444974425,0.3902003444880247,0.007849263206752615
35,0.015039389911625121,0.01518366876989603,tensor(0.0796),2309.1101748046876,2286.853658447266,0.38432123444974425,0.39101242160797123,0.00961860932096861
40,0.014972154320114188,0.01511918343603611,tensor(0.0792),2309.1101748046876,2290.484654052734,0.38432123444974425,0.39130333472788337,0.008029389003025215
45,0.014910041395988729,0.015060224384069443,tensor(0.0794),2309.110174804687,2286.3147858886723,0.3843212344497442,0.391807348549366,0.009862443010950187
50,0.014858310669660568,0.015009547024965287,tensor(0.0793),2309.1101748046876,2284.521227294922,0.3843212344497442,0.39185997016727925,0.010596970647024811
