Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.2800557442009449,0.35492663383483886,tensor(0.5826),2480.387223876953,2014.1016005859376,0.4273968226835131,0.3675798677578569,0.1879821231568952
2,0.009128618310205639,0.00912986695766449,tensor(0.0262),2480.387223876953,2140.6934663085935,0.4273968226835131,0.36264290402829646,0.13695342075735276
4,0.009121788537595422,0.009116169018670916,tensor(0.0264),2480.387223876953,2142.404234741211,0.4273968226835131,0.362342436671257,0.13626381829449044
6,0.009101528103929012,0.009092955198138953,tensor(0.0268),2480.387223876953,2144.513242675781,0.4273968226835131,0.36187000653147694,0.13541401373947956
8,0.009064186422619969,0.009048789879307151,tensor(0.0276),2480.387223876953,2147.380335571289,0.4273968226835131,0.3610039733350277,0.13425890678383237
10,0.008998044871259481,0.008976330468431114,tensor(0.0293),2480.387223876953,2149.8882854003905,0.4273968226835131,0.35994811183214187,0.13324867365565726
12,0.00892668478190899,0.008908268669620157,tensor(0.0317),2480.387223876953,2148.312609863281,0.4273968226835131,0.36049317054450514,0.13388376234371532
14,0.008849216671660543,0.00882560764439404,tensor(0.0335),2480.387223876953,2137.244360107422,0.4273968226835131,0.3638386916816234,0.13834453647014713
16,0.008738330355845392,0.008734028181061148,tensor(0.0364),2480.387223876953,2117.12019152832,0.4273968226835131,0.36683118557929995,0.14645686846944322
18,0.008675104717258363,0.008700594026595353,tensor(0.0383),2480.387223876953,2092.843394165039,0.4273968226835131,0.368369495138526,0.15624226502567434
20,0.008639844367280602,0.008687324542552232,tensor(0.0393),2480.387223876953,2074.9304458007814,0.4273968226835131,0.36866011659055953,0.16346275992563533
