Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.2722189396619797,0.23341744989156724,tensor(0.4711),2233.1017965087894,1757.544104736328,0.4566076464280486,0.35994983052462337,0.21292838218903362
5,0.008022773847915231,0.00643163314089179,tensor(0.0354),2233.1017965087894,1623.6097653808592,0.4566076464280486,0.3015963114276528,0.2728937456845693
10,0.00643309069564566,0.006272207153961063,tensor(0.0347),2233.1017965087894,1658.4062200927733,0.4566076464280486,0.31695902433246376,0.25730144081972506
15,0.006387799372896552,0.006237436877563595,tensor(0.0361),2233.1017965087894,1676.1005870361328,0.4566076464280486,0.3236901087760926,0.24937431117841666
20,0.006350838206708431,0.0061940750107169155,tensor(0.0368),2233.1017965087894,1694.812899291992,0.4566076464280486,0.3297636944949626,0.24099522265444479
25,0.006319685711059719,0.00616588736884296,tensor(0.0373),2233.1017965087894,1707.094744995117,0.4566076464280486,0.33325625872612,0.23549892732559705
30,0.006293670425657183,0.006141817476600408,tensor(0.0376),2233.1017965087894,1713.1640487060547,0.4566076464280486,0.3363479934856295,0.23278239448614468
35,0.0062673107138834895,0.006120255636051297,tensor(0.0382),2233.1017965087894,1721.1168585205075,0.4566076464280486,0.34087934292852873,0.22922062804124493
40,0.006138226599432528,0.005991805763915181,tensor(0.0387),2233.1017965087894,1692.0701437988282,0.4566076464280486,0.33174629090726376,0.2422265491532707
45,0.006119493604637682,0.005978428013622761,tensor(0.0386),2233.1017965087894,1692.9249935302735,0.4566076464280486,0.3331875971853733,0.2418452632283362
50,0.00610355514800176,0.005967817083001137,tensor(0.0389),2233.1017965087894,1696.678775390625,0.4566076464280486,0.33615454467386,0.24016663751995454
