Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.26651336923241614,0.2205931916832924,tensor(0.4556),1913.1241614990238,1545.111266784668,0.3577238484919071,0.3558310894966126,0.1923780249513834
5,0.00863214120035991,0.007445049053058028,tensor(0.0433),1913.1241614990238,1389.7236681518555,0.3577238484919071,0.2905914632976055,0.27360690231615303
10,0.00708879615413025,0.007168828789144754,tensor(0.0407),1913.1241614990238,1405.2605446166995,0.3577238484919071,0.2966045168489217,0.26547862006405315
15,0.0070102647761814295,0.007084915554150939,tensor(0.0411),1913.1241614990238,1422.7277319946288,0.3577238484919071,0.30332608730345967,0.25634970780589367
20,0.006936407426837832,0.007015449739992618,tensor(0.0416),1913.1241614990238,1437.9780266723633,0.3577238484919071,0.30962632915377614,0.2483815091315757
25,0.006884298857767135,0.006965072127059102,tensor(0.0420),1913.1241614990238,1451.3986008911133,0.3577238484919071,0.3154468735903501,0.2413641409667752
30,0.006814971787389368,0.006903574848547578,tensor(0.0424),1913.1241614990238,1462.3877036743163,0.3577238484919071,0.3203084466904402,0.235615948147126
35,0.006748271896503866,0.006846396904438734,tensor(0.0427),1913.1241614990238,1474.001978149414,0.3577238484919071,0.32536049719154836,0.2295409246419907
40,0.00668573755538091,0.006787250097841024,tensor(0.0428),1913.1241614990238,1483.2180713500977,0.3577238484919071,0.329366563513875,0.22471811984558315
45,0.006604923971462995,0.006718950299546123,tensor(0.0431),1913.1241614990238,1492.318807861328,0.3577238484919071,0.3330341108888388,0.21995581819541532
50,0.006527403171639889,0.006642496585845948,tensor(0.0434),1913.1241614990238,1498.3988505859375,0.3577238484919071,0.3354419090300798,0.2167737446151028
