Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.022888593515381216,0.023710587061941624,tensor(0.0997),2431.968717163086,1401.9877314453126,0.33304261992871764,0.3196101937294006,0.4234648610647819
5,0.02142756963148713,0.02139269970357418,tensor(0.0933),2431.968717163086,1702.5899583740234,0.33304261992871764,0.36403485398739577,0.29985879320211084
10,0.021326702460646628,0.02129852268844843,tensor(0.0926),2431.968717163086,1705.8049757080075,0.33304261992871764,0.3637030014172196,0.2985275677468773
15,0.021277936454862357,0.021231462061405183,tensor(0.0927),2431.968717163086,1696.9622309570314,0.3330426199287176,0.3608964338898658,0.3021799903717728
20,0.02124604475684464,0.021201379410922528,tensor(0.0928),2431.968717163086,1690.8826843261718,0.33304261992871764,0.35942105405032637,0.3046775870082096
25,0.00966271203942597,0.00979752792045474,tensor(0.0680),2431.968717163086,2349.5098439941407,0.33304261992871764,0.3359689402580261,0.03381451843341004
30,0.009422037377953529,0.009495899267494678,tensor(0.0662),2431.968717163086,2387.6151264648433,0.3330426199287176,0.3372807074934244,0.01814048139170171
35,0.009291961533017456,0.009368705656379461,tensor(0.0659),2431.968717163086,2396.056670898438,0.33304261992871764,0.3402070797681808,0.014707615521664528
40,0.009188963868655264,0.009267056547105312,tensor(0.0656),2431.968717163086,2400.799624511719,0.33304261992871764,0.3419067732617259,0.012679147050488341
45,0.00910876712296158,0.009185266215354204,tensor(0.0653),2431.968717163086,2405.538266113281,0.3330426199287176,0.3444693654626608,0.010823801670664974
50,0.009051817958243192,0.00912627698853612,tensor(0.0648),2431.968717163086,2418.3536326904295,0.33304261992871764,0.34668072805553674,0.00556969981054531
55,0.009010322508402169,0.009087348543107509,tensor(0.0646),2431.968717163086,2425.591817749024,0.33304261992871764,0.34827973728626965,0.002549019408938549
60,0.008979691402055323,0.00906145190820098,tensor(0.0650),2431.968717163086,2413.6243250732423,0.33304261992871764,0.34805295179784296,0.007488979612428187
65,0.008953083888627589,0.009028749912977219,tensor(0.0647),2431.968717163086,2418.012881713867,0.33304261992871764,0.34912148088216793,0.005688625788597096
70,0.008933516242541373,0.009007002227008343,tensor(0.0644),2431.968717163086,2426.297858032226,0.33304261992871764,0.35012497202306986,0.0022814649618742413
75,0.008919250592589379,0.008993999380618335,tensor(0.0641),2431.968717163086,2430.966141479492,0.3330426199287176,0.35085204471647746,0.0003982457765883417
80,0.008904378581792115,0.008978260587900877,tensor(0.0641),2431.968717163086,2428.3819483642574,0.33304261992871764,0.3510994950160383,0.001408680023963177
85,0.008893326669931412,0.008964724466204643,tensor(0.0643),2431.968717163086,2423.7098560791014,0.33304261992871764,0.35070720528811217,0.0033417223957700713
90,0.008883966994471849,0.008955697435885668,tensor(0.0643),2431.968717163086,2424.2832324218753,0.33304261992871764,0.3507433103397489,0.003126739367263723
95,0.008875412959605455,0.008946752082556486,tensor(0.0642),2431.968717163086,2425.4867291259766,0.3330426199287176,0.3509241586402058,0.002614905770525671
100,0.008869990473613143,0.008939990773797035,tensor(0.0641),2431.968717163086,2425.9334857177737,0.33304261992871764,0.35112368495762347,0.002421345914443937
