Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.008808719335744779,0.01683836430311203,tensor(0.0973),2690.4296469726564,2523.865422607422,0.34898963283002377,0.24640046161413193,0.06190069394467068
5,0.0042324843299057745,0.004281374532729388,tensor(0.0382),2690.4296469726564,2621.7202629394533,0.3489896328300237,0.31981245371699335,0.025528592330989686
10,0.004042939738266998,0.004078374058008194,tensor(0.0369),2690.429646972656,2642.947421875,0.3489896328300238,0.33147676362097267,0.017656087050107735
15,0.003953833857344257,0.00398443378508091,tensor(0.0362),2690.429646972656,2652.270606201172,0.34898963283002377,0.3383101763576269,0.014180155859805737
20,0.003896725695166323,0.003928311634808779,tensor(0.0360),2690.4296469726564,2653.7533786621093,0.34898963283002377,0.3409067483097315,0.013632200466881114
25,0.0038615999846822687,0.003892369894310832,tensor(0.0355),2690.4296469726564,2661.9037102050784,0.34898963283002377,0.34227323487401007,0.010602598883971952
30,0.003837247813741366,0.0038672541733831165,tensor(0.0356),2690.4296469726564,2659.243279785156,0.34898963283002377,0.3429139749854803,0.011589391738868974
35,0.0038204503400872153,0.003847944363951683,tensor(0.0356),2690.4296469726564,2655.842122070312,0.34898963283002377,0.3432994031757116,0.012851702370315585
40,0.003808102658432391,0.003836091933771968,tensor(0.0357),2690.4296469726564,2653.8769807128906,0.34898963283002377,0.3430813784748316,0.013583574804249881
45,0.0037983673417733774,0.003826574655249715,tensor(0.0354),2690.429646972656,2657.676569824219,0.34898963283002377,0.3436016004383564,0.012171286489382252
50,0.0037938954774290323,0.00382218137383461,tensor(0.0355),2690.429646972656,2653.955063720703,0.34898963283002377,0.34383809719979763,0.01355448776170728
