Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.13522534649819135,0.1571344792842865,tensor(0.3019),996.7513785095214,635.8153785247803,0.547279262110591,0.43666831290721897,0.36204894702026513
5,0.044681382086128,0.04568209908902645,tensor(0.1633),996.7513785095216,905.6339018859862,0.547279262110591,0.5223398952782154,0.09112468400822095
10,0.041446455847471954,0.04130586050450802,tensor(0.1559),996.7513785095216,929.9758617858888,0.5472792621105909,0.5327381303310395,0.06695881933894812
15,0.04082514671608806,0.040549623966217044,tensor(0.1541),996.7513785095214,938.3336020202636,0.5472792621105909,0.5375051131099462,0.058458325263313446
20,0.040650274511426686,0.040346989408135414,tensor(0.1534),996.7513785095213,940.5879201049805,0.5472792621105909,0.5385524866282939,0.05617308057891224
25,0.04053384894505143,0.04022304490208626,tensor(0.1532),996.7513785095216,940.6924898071289,0.547279262110591,0.5391527516692877,0.056235019289218945
30,0.04044211264699697,0.04013671837747097,tensor(0.1531),996.7513785095216,941.0624370727539,0.5472792621105909,0.5393985591828823,0.05575432153011652
35,0.040360587555915116,0.04004615433514118,tensor(0.1529),996.7513785095216,941.1856919250488,0.547279262110591,0.5398173081725837,0.05551520519432753
40,0.040280431788414714,0.03997357673943043,tensor(0.1528),996.7513785095216,940.6801333007812,0.5472792621105909,0.5400429956763982,0.056051536316441754
45,0.040213558822870255,0.03990640714764595,tensor(0.1525),996.7513785095214,942.0327866516114,0.5472792621105909,0.5403016279339791,0.054845452120413994
50,0.04015313312411308,0.039841378852725026,tensor(0.1525),996.7513785095216,941.4996627502442,0.547279262110591,0.5406217093765735,0.055299586862465035
55,0.04009139882400632,0.039790713042020795,tensor(0.1523),996.7513785095216,941.8935802612305,0.5472792621105909,0.5406877144277097,0.054974168259575816
60,0.04003402758389711,0.0397431630641222,tensor(0.1522),996.7513785095213,942.56323828125,0.547279262110591,0.5407023770809174,0.05420364737072515
65,0.039984332863241434,0.03968360759317875,tensor(0.1521),996.7513785095214,941.9989671325684,0.547279262110591,0.5407141476869582,0.05478197723188498
70,0.039934904873371126,0.03963527865707874,tensor(0.1520),996.7513785095216,942.0229282226562,0.547279262110591,0.5409300259947777,0.05484542339513139
75,0.03989434912800789,0.039594617858529094,tensor(0.1519),996.7513785095216,942.2482302856445,0.547279262110591,0.5409543475061654,0.054504908813553646
80,0.039854427333921194,0.03956001624464989,tensor(0.1519),996.7513785095216,942.154205871582,0.5472792621105909,0.5410764365643261,0.054615138626536795
85,0.039817561767995356,0.03952667713165283,tensor(0.1518),996.7513785095214,942.3247602539062,0.547279262110591,0.5410545608401298,0.05451722283611744
90,0.03978530913591385,0.03949532397091389,tensor(0.1518),996.7513785095214,942.2204603881835,0.5472792621105909,0.5411018116921186,0.054660493184956395
95,0.03975603440776467,0.03946002684533596,tensor(0.1517),996.7513785095214,941.7194643554689,0.547279262110591,0.5411387670189142,0.05523217810945615
100,0.0397271528840065,0.03943428210914135,tensor(0.1516),996.7513785095214,942.111609741211,0.547279262110591,0.5410894796103239,0.054808642969597574
