Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.02372681751019425,0.0400478407740593,tensor(0.1447),2328.5786945800783,1921.0945754394531,0.3852190735787153,0.3309116349071265,0.17500382876075424
5,0.016451735753152105,0.016661616414785384,tensor(0.0848),2328.5786945800783,2231.904885498047,0.3852190735787153,0.359623489111662,0.04141074938944447
10,0.015969549698962106,0.016161553747951984,tensor(0.0821),2328.578694580078,2269.1514809570313,0.3852190735787153,0.36898960134387015,0.02548511968338043
15,0.015641007882853348,0.015821574069559575,tensor(0.0810),2328.5786945800783,2289.666459716797,0.3852190735787153,0.3768353747427463,0.016677254223144013
20,0.015430784328944153,0.015611431188881397,tensor(0.0809),2328.5786945800783,2289.7605908203127,0.3852190735787153,0.3816414703130723,0.016614469088575556
25,0.01528294471402963,0.015464676171541214,tensor(0.0800),2328.5786945800783,2299.4597812499997,0.3852190735787153,0.3846574416458607,0.012412733653428622
30,0.015168686521550019,0.015361783094704151,tensor(0.0805),2328.5786945800783,2295.8947990722654,0.3852190735787153,0.3865603482425213,0.014020552442529971
35,0.015074767772522238,0.01526274923235178,tensor(0.0793),2328.578694580078,2306.595138183594,0.3852190735787154,0.3878931710422039,0.009437154674892392
40,0.014996961090299818,0.015180261991918086,tensor(0.0795),2328.5786945800783,2298.3321491699216,0.3852190735787153,0.38855562371015545,0.012994360264764526
45,0.014927265937957498,0.015111877955496312,tensor(0.0793),2328.5786945800783,2302.2589028320313,0.3852190735787153,0.38924266791343687,0.011263843777830648
50,0.01486745530532466,0.015056570433080197,tensor(0.0788),2328.578694580078,2303.055108642578,0.3852190735787153,0.3893316652774811,0.010854450959217731
