Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.3108471937477589,0.16370455771684647,tensor(0.3239),1886.6704622344973,1172.0238037414551,0.47207184805348523,0.36603609653189784,0.38310646812943483
5,0.04290875596925616,0.05291745932772755,tensor(0.1395),1886.6704622344973,1753.5325219268798,0.47207184805348523,0.41298658106848596,0.08412398852350646
10,0.04121171506121755,0.050478723365813494,tensor(0.1366),1886.6704622344973,1784.4544306640623,0.47207184805348523,0.4235572627410293,0.06569053702581912
15,0.04172220297623426,0.05027945898473263,tensor(0.1367),1886.6704622344973,1788.766042388916,0.47207184805348523,0.42794878940284253,0.06348784074772808
20,0.04250145570840687,0.04895091885700822,tensor(0.1361),1886.6704622344973,1801.994787902832,0.47207184805348523,0.4388452522978187,0.055977652084597415
25,0.042294084862805906,0.04735643872991204,tensor(0.1359),1886.6704622344973,1803.178434753418,0.47207184805348523,0.4465636502318084,0.05420948592438549
30,0.042212133575230834,0.045054367277771235,tensor(0.1357),1886.6704622344973,1797.4602450866696,0.47207184805348523,0.4538930789045989,0.05619460300142447
35,0.04163188950624317,0.04414936006069183,tensor(0.1356),1886.6704622344973,1794.1184563903807,0.47207184805348523,0.4542393068447709,0.05753998469650863
40,0.041466241655871275,0.04273387026041746,tensor(0.1355),1886.6704622344973,1788.4808333282467,0.47207184805348523,0.4513123180381952,0.059630843636599894
45,0.04092623481992632,0.0422596518881619,tensor(0.1354),1886.6704622344973,1787.2469428710938,0.47207184805348523,0.4497099640779198,0.059922666476458754
50,0.040783216967247425,0.04149020444601774,tensor(0.1354),1886.6704622344973,1783.516245071411,0.47207184805348523,0.447127885747701,0.06143476388693908
55,0.04042714620009065,0.04131805170327425,tensor(0.1353),1886.6704622344973,1784.4017635192872,0.47207184805348523,0.44687984387576585,0.06094265516925381
60,0.040342729073017836,0.04086128268390894,tensor(0.1355),1886.6704622344973,1782.166199127197,0.47207184805348523,0.44497700179740785,0.061679831922864956
65,0.040069160121493044,0.04075855417177081,tensor(0.1355),1886.6704622344973,1784.7126865386967,0.47207184805348523,0.44439496373757714,0.06022707535322659
70,0.040000289445742965,0.04043687051162124,tensor(0.1357),1886.6704622344973,1782.7571811065675,0.47207184805348523,0.44296304647624496,0.06107189159822268
75,0.03979734904132783,0.040366060379892585,tensor(0.1356),1886.6704622344973,1784.2919426422122,0.47207184805348523,0.4430836267732084,0.060282533085529444
80,0.039755076798610386,0.04013378620147705,tensor(0.1357),1886.6704622344973,1782.6095298309326,0.47207184805348523,0.4427240382879972,0.0610817820336164
85,0.039596384833566846,0.04007695447653532,tensor(0.1356),1886.6704622344973,1783.6114384613036,0.47207184805348523,0.4429145647473633,0.060592482607329023
90,0.03956147483550012,0.0398917330428958,tensor(0.1357),1886.6704622344973,1781.7808783721925,0.47207184805348523,0.4424824045449496,0.061558219146983895
95,0.03943042973987758,0.039834570791572335,tensor(0.1357),1886.6704622344973,1782.4607429199218,0.47207184805348523,0.4429561208598316,0.0611911798499438
100,0.03939556390978396,0.0396732160821557,tensor(0.1358),1886.6704622344973,1780.5667721710204,0.47207184805348523,0.44284419209510084,0.06212421726237029
