Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.26651548147201537,0.21866400092840194,tensor(0.4505),1774.4151284790041,1242.7474631347657,0.49108374516665937,0.4101204860657453,0.29961024306308837
5,0.019426344661042094,0.019840842485427855,tensor(0.0682),1774.4151284790041,1173.1046951904298,0.49108374516665937,0.3734397653192282,0.338832839582156
10,0.019161330768838525,0.019601781107485294,tensor(0.0693),1774.4151284790041,1185.9195042114256,0.49108374516665937,0.38295407231152057,0.33160974889244144
15,0.018904681643471123,0.01936351489275694,tensor(0.0712),1774.4151284790041,1198.1267875976562,0.49108374516665937,0.3911623268276453,0.32474390323298125
20,0.01868315243627876,0.019197588227689265,tensor(0.0725),1774.4151284790041,1199.7686919555663,0.49108374516665937,0.3925392693281174,0.3238205297364782
25,0.018451105779968204,0.019024246372282505,tensor(0.0727),1774.4151284790041,1203.4126598510743,0.49108374516665937,0.39384763428568836,0.32176441643554166
30,0.018152565718628465,0.018788271024823187,tensor(0.0726),1774.4151284790041,1208.7792047729492,0.49108374516665937,0.39520388087630265,0.3187415985659558
35,0.017866094480268657,0.018561550974845888,tensor(0.0730),1774.4151284790041,1208.9082246093749,0.49108374516665937,0.39527719861268995,0.3186693226499045
40,0.017550270119681955,0.01829540291801095,tensor(0.0731),1774.4151284790041,1210.0090465087892,0.49108374516665937,0.395838572755456,0.318050225028304
45,0.017171811149455606,0.018003168608993293,tensor(0.0722),1774.4151284790041,1207.668481994629,0.49108374516665937,0.39469116635620594,0.3193716155331132
50,0.016782420291565358,0.01773253660649061,tensor(0.0693),1774.4151284790041,1204.0554061889648,0.49108374516665937,0.3928474420160055,0.32140774044575865
