Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.30823039822280407,0.09090246856212617,tensor(0.2485),2319.8642600097655,1827.1176916503905,0.3943931833580136,0.34404887771606446,0.21236238849276406
5,0.016650019260123373,0.016486332565546036,tensor(0.0821),2319.8642600097655,2045.6050113525391,0.3943931833580136,0.3042630855664611,0.11822511227362179
10,0.015624732780270278,0.015573293156921863,tensor(0.0804),2319.8642600097655,2115.9893195800782,0.3943931833580136,0.3518181698545813,0.08786271911263996
15,0.015182543150149285,0.01515722954645753,tensor(0.0792),2319.8642600097655,2221.580977172852,0.3943931833580136,0.38963853020966055,0.04230919213859242
20,0.014897432085126639,0.014895273186266423,tensor(0.0781),2319.8642600097655,2282.5068481445314,0.39439318335801365,0.40191194054484375,0.016057268815158544
25,0.01474958450999111,0.014761620853096246,tensor(0.0782),2319.8642600097655,2292.5644615478514,0.3943931833580136,0.40353857993334524,0.01173086536296988
30,0.014639185927808284,0.014655808079987764,tensor(0.0777),2319.8642600097655,2302.394618041992,0.3943931833580136,0.40376195466518405,0.007495825426275119
35,0.014561766292899847,0.0145831897854805,tensor(0.0772),2319.864260009765,2307.460046142578,0.39439318335801354,0.40445004723966127,0.00532865881440669
40,0.014493804611265659,0.01453582951799035,tensor(0.0771),2319.8642600097655,2310.2609260253907,0.39439318335801354,0.4052241579145194,0.0041063129919457104
45,0.01444570713210851,0.014476108271628619,tensor(0.0769),2319.8642600097655,2309.871663574219,0.39439318335801365,0.40586753856390717,0.004286733757601154
50,0.01440430637449026,0.014433651696890593,tensor(0.0769),2319.8642600097655,2312.602094604492,0.39439318335801365,0.406091795578599,0.0031012693066921728
55,0.014368507429026067,0.014408731460571289,tensor(0.0765),2319.8642600097655,2317.3955346679686,0.39439318335801365,0.406865970954299,0.0010468455005421368
60,0.014334275107830762,0.01438103588297963,tensor(0.0761),2319.8642600097655,2320.1686020507814,0.39439318335801365,0.4074961012899875,-0.0001666705661089811
65,0.014304615696892143,0.014348289091140031,tensor(0.0761),2319.8642600097655,2323.978271118164,0.39439318335801365,0.40796743302792315,-0.0017846270753823397
70,0.014281239965930581,0.01433246275410056,tensor(0.0762),2319.864260009766,2319.937353149414,0.39439318335801365,0.407836920633912,-7.806455370231278e-05
75,0.014264854486100376,0.01431584358215332,tensor(0.0758),2319.8642600097655,2329.0164704589843,0.3943931833580136,0.4087131418511271,-0.00400024651821102
80,0.014244098332710564,0.014288377668708562,tensor(0.0763),2319.8642600097655,2319.674885375977,0.39439318335801365,0.4083913392201065,2.5773040583793906e-05
85,0.014233299600891768,0.014278866164386273,tensor(0.0760),2319.8642600097655,2321.043981445312,0.3943931833580136,0.40852922940254216,-0.0005878458975964082
90,0.014221611479297281,0.014268756285309792,tensor(0.0764),2319.864260009766,2316.1965798339843,0.3943931833580136,0.40791892183572054,0.001557703184911003
