Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.011051222092161576,0.01619846522808075,tensor(0.0974),2692.363598144531,2380.298703125,0.35356567551195617,0.24814284409582613,0.11591512546608704
5,0.0063986526077820195,0.006438323576003313,tensor(0.0588),2692.3635981445314,2391.3216015625,0.35356567551195617,0.293456333488226,0.11180736025558229
10,0.006234839579297436,0.006260017585009337,tensor(0.0574),2692.3635981445314,2413.6609731445315,0.35356567551195617,0.30372419384121896,0.10351720894607955
15,0.006153038175155719,0.006176235526800156,tensor(0.0570),2692.3635981445314,2419.312616699219,0.35356567551195617,0.30903376423567536,0.10141989303910279
20,0.006105151027441025,0.006127741187810898,tensor(0.0565),2692.3635981445314,2428.8200366210935,0.35356567551195617,0.311404114946723,0.09788518212506887
25,0.006075344307141172,0.00609793895855546,tensor(0.0564),2692.3635981445314,2430.678992431641,0.35356567551195617,0.31273918798565864,0.09719291382412532
30,0.006056969354136123,0.006076709646731615,tensor(0.0567),2692.363598144531,2426.9052790527344,0.3535656755119562,0.3128919474929571,0.09860122784506505
35,0.006041746721085575,0.006061903666704893,tensor(0.0567),2692.3635981445314,2422.5985905761722,0.35356567551195617,0.3134294648841024,0.10019835680638003
40,0.003897859947755933,0.003963850671425462,tensor(0.0376),2692.363598144531,2642.456814453125,0.35356567551195617,0.34297867542505267,0.0185364805670434
45,0.003823038304431571,0.0038594385609030724,tensor(0.0357),2692.3635981445314,2654.4678940429685,0.3535656755119562,0.34580735634267334,0.014081025237639886
50,0.003809609026130703,0.003845943370833993,tensor(0.0356),2692.363598144531,2655.2131611328123,0.35356567551195617,0.3451424396634102,0.013799524316634618
