Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.27252494990825654,0.2286088541150093,tensor(0.4665),2319.864190673828,1894.3666658935545,0.39439383933693173,0.338713321454823,0.18337068604209747
5,0.005053254007361829,0.004739726847037673,tensor(0.0324),2319.864190673828,1738.186537109375,0.39439383933693173,0.26005284888297325,0.2506882628976288
10,0.004811742692254484,0.00458203952293843,tensor(0.0309),2319.864190673828,1752.7522502441402,0.39439383933693173,0.2696117357239128,0.24441125541768588
15,0.004759929131250828,0.0045382129726931454,tensor(0.0317),2319.864190673828,1773.528479614258,0.39439383933693173,0.2798296271115542,0.23545503362200368
20,0.004725700750714168,0.004509641230106354,tensor(0.0323),2319.864190673828,1785.5753919677736,0.39439383933693173,0.2869499252438545,0.23025772533328323
25,0.004705311823636293,0.004493821319192648,tensor(0.0326),2319.864190673828,1795.3752843017578,0.39439383933693173,0.2919022526666522,0.22602954376284073
30,0.00468755051260814,0.004477353394031524,tensor(0.0331),2319.864190673828,1808.422414794922,0.39439383933693173,0.29776997144520284,0.22040354361325942
35,0.004669675580225885,0.00446146191097796,tensor(0.0334),2319.864190673828,1814.0810765380859,0.39439383933693173,0.3013938142210245,0.21796404509772258
40,0.004646587633760646,0.004442481254227459,tensor(0.0339),2319.864190673828,1821.7967216796874,0.39439383933693173,0.30518987891078,0.21463797434986898
45,0.004629416181705892,0.004428505175746977,tensor(0.0343),2319.864190673828,1830.4337551269532,0.39439383933693173,0.30920769835263495,0.21091624787190183
50,0.004612735140835866,0.004414133215323091,tensor(0.0346),2319.864190673828,1838.3257338867188,0.39439383933693173,0.31345428483188154,0.20751645557701442
