Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.01945339860394597,0.0215685673058033,tensor(0.0973),2536.5121274414064,1742.6671932373047,0.3443483114615083,0.4780372279584408,0.3128931748540963
5,0.018853973504155873,0.01889102291315794,tensor(0.0854),2536.512127441406,1739.3738789062504,0.3443483114615083,0.34363092791289096,0.3142112591983833
10,0.018772098515182734,0.018799793720245362,tensor(0.0849),2536.512127441406,1738.6769471435546,0.3443483114615083,0.3449564360901713,0.3145285375406654
15,0.01872946098446846,0.018745701014995574,tensor(0.0847),2536.512127441406,1738.3181026611323,0.3443483114615083,0.3456319299414754,0.31463385722562964
20,0.01870635077357292,0.01872203592211008,tensor(0.0846),2536.5121274414064,1737.286980102539,0.34434831146150835,0.3454354531243443,0.3150497557588944
25,0.01869198731146753,0.01870872639119625,tensor(0.0847),2536.512127441407,1735.5139583740233,0.3443483114615083,0.3452599903941154,0.31572666038950076
30,0.018686008593067526,0.018699761107563974,tensor(0.0848),2536.5121274414064,1734.8643339843748,0.34434831146150835,0.3452237416133284,0.31601235286816376
35,0.018676047353073953,0.018694815784692766,tensor(0.0846),2536.512127441406,1736.5804498291018,0.3443483114615083,0.344709436737001,0.3152944469394757
40,0.018673592433333396,0.0186934445053339,tensor(0.0848),2536.5121274414064,1733.4082653808593,0.34434831146150824,0.344835427209735,0.31659722998033046
45,0.018670849828049542,0.018689472414553165,tensor(0.0848),2536.512127441406,1736.3829061279298,0.34434831146150824,0.3449204078242183,0.3153872244856247
50,0.01866969424299896,0.018685745447874068,tensor(0.0847),2536.512127441406,1733.36167590332,0.3443483114615083,0.34449667688459157,0.3165598337445347
55,0.018669066624715923,0.018687873892486096,tensor(0.0846),2536.512127441406,1734.5998593749998,0.3443483114615083,0.34447020395845174,0.3161126893296435
60,0.00854600507300347,0.008753497526049614,tensor(0.0629),2536.5121274414064,2373.3512456054686,0.34434831146150824,0.32636486662924286,0.06427331553285875
65,0.0075353140011429785,0.0076255653984844685,tensor(0.0573),2536.5121274414064,2423.060670288086,0.3443483114615083,0.3272287264466286,0.04471194584256628
70,0.007287773885764182,0.007335742423310876,tensor(0.0555),2536.512127441406,2454.7269351806644,0.3443483114615083,0.32717409560084343,0.03216787176914719
75,0.007230700715444982,0.007277796557173133,tensor(0.0552),2536.512127441406,2459.8789952392576,0.34434831146150824,0.32751897629350424,0.030185984863678073
80,0.007190997479483485,0.007238316629081964,tensor(0.0550),2536.512127441406,2463.346689453125,0.34434831146150835,0.3280236537605524,0.02880473728625872
85,0.0071572598302736875,0.007200302463024855,tensor(0.0546),2536.512127441406,2472.414890136719,0.3443483114615083,0.32953435284644367,0.025240016727531
90,0.007127600908279419,0.007169076846912504,tensor(0.0547),2536.512127441407,2469.924543334961,0.34434831146150824,0.3295223859027027,0.02618142952508276
95,0.007098760560620576,0.0071407199371606115,tensor(0.0545),2536.5121274414064,2474.301711303711,0.34434831146150824,0.33049198887497183,0.024514219334305143
100,0.0070725740166381005,0.00711550023406744,tensor(0.0544),2536.512127441406,2474.237900756835,0.3443483114615083,0.3310885617509484,0.024529219758001822
