Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.2752825889736414,0.18913362324237823,tensor(0.3410),2009.0694805908201,1031.983519088745,0.4408770498856902,0.33345885608345266,0.4915040902411977
5,0.05229905487503857,0.06646738704293967,tensor(0.1735),2009.0694805908201,1703.0132266235353,0.4408770498856902,0.39728070912510155,0.15860416112310063
10,0.05216586270835251,0.06489331889897584,tensor(0.1718),2009.0694805908201,1719.65180039978,0.4408770498856902,0.40646960309520364,0.1510146380978151
15,0.05194497159682214,0.06306473491713405,tensor(0.1701),2009.0694805908201,1725.4862034759522,0.4408770498856902,0.40955185272172095,0.14829432827930183
20,0.052297625411301854,0.06258533457294106,tensor(0.1694),2009.0694805908201,1735.6991239013673,0.4408770498856902,0.41215274620056147,0.14361394189363325
25,0.05285960349719972,0.06289904303848744,tensor(0.1694),2009.0694805908201,1741.2996693267826,0.4408770498856902,0.41389138547331095,0.14104465532072666
30,0.05389027774799615,0.0620520019903779,tensor(0.1690),2009.0694805908201,1771.7564880065918,0.4408770498856902,0.4240177551358938,0.12794469813141343
35,0.05388764732051641,0.060309852752834556,tensor(0.1679),2009.0694805908201,1830.6241142730717,0.4408770498856902,0.4313328502401711,0.10102018109271849
40,0.053126329486258325,0.05713599622249603,tensor(0.1648),2009.0694805908201,1927.8580960693357,0.4408770498856902,0.43372815867513415,0.050485486598414085
45,0.0523879824206233,0.05614062007516622,tensor(0.1640),2009.0694805908201,1933.5191642608643,0.4408770498856902,0.4350828700438143,0.04640778891833779
50,0.05242139184847474,0.05521254632622004,tensor(0.1633),2009.0694805908201,1933.3152487945554,0.4408770498856902,0.43591878384351723,0.046241159018161955
55,0.052144354209303856,0.054892482608556746,tensor(0.1631),2009.0694805908201,1935.0832010192873,0.4408770498856902,0.436602940250188,0.04526015901912036
60,0.05223885732702911,0.05417640507221222,tensor(0.1629),2009.0694805908201,1932.7660221252445,0.4408770498856902,0.4366732098460198,0.046207852078131564
65,0.051962003903463484,0.05381933823227882,tensor(0.1628),2009.0694805908201,1932.8408125457759,0.4408770498856902,0.43726326242834324,0.046015192313438424
70,0.05198234980925918,0.05307937990874052,tensor(0.1627),2009.0694805908201,1928.388664413452,0.4408770498856902,0.43721201133355503,0.04792242334342463
75,0.051682485220953825,0.05279595162719488,tensor(0.1626),2009.0694805908201,1928.2754004364015,0.4408770498856902,0.43762754530832176,0.047816290867765926
80,0.05167072503827512,0.05217245258390903,tensor(0.1626),2009.0694805908201,1923.3787759704587,0.4408770498856902,0.4373669818080962,0.04984059025746811
85,0.05139041300863027,0.05198459830135107,tensor(0.1626),2009.0694805908201,1923.5951577453611,0.4408770498856902,0.43755281503498544,0.04956266683294584
90,0.05136152044869959,0.05150021836161613,tensor(0.1626),2009.0694805908201,1919.2406532592772,0.4408770498856902,0.4371732475645841,0.05147736378339206
95,0.05111058470793069,0.05137553159147501,tensor(0.1626),2009.0694805908201,1919.997284912109,0.4408770498856902,0.43722868415713306,0.051036561489964806
100,0.05107564618811011,0.05101275611668825,tensor(0.1627),2009.0694805908201,1915.9698169403077,0.4408770498856902,0.43689070854708556,0.052858243176917175
