Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.2600716076791286,0.22290530949831008,tensor(0.4541),1566.6743486328128,1056.580862792969,0.5376148460060358,0.4010851637795567,0.32557752652354954
5,0.015772710274904966,0.015094424225389957,tensor(0.0656),1566.6743486328128,977.3778728637697,0.5376148460060358,0.35386042459309097,0.3761380728286879
10,0.015495695127174258,0.014856909401714802,tensor(0.0681),1566.6743486328128,998.820052368164,0.5376148460060358,0.36790282742679115,0.3624440605888447
15,0.015281575382687151,0.014664345793426037,tensor(0.0696),1566.6743486328128,1010.9789248657228,0.5376148460060358,0.37554380980134006,0.3546824290754915
20,0.015149420709349215,0.014557055663317442,tensor(0.0702),1566.6743486328128,1014.3698595581054,0.5376148460060358,0.3779913585409522,0.3525167343769962
25,0.015042320848442614,0.01447161976248026,tensor(0.0710),1566.6743486328128,1018.3244490966797,0.5376148460060358,0.38028055351227524,0.349990374567995
30,0.014947591791860759,0.014389346446841955,tensor(0.0713),1566.6743486328128,1020.2120464477539,0.5376148460060358,0.38239780455082656,0.348786363247598
35,0.014858252764679492,0.014312335383147001,tensor(0.0718),1566.6743486328128,1023.9664071655274,0.5376148460060358,0.38435875537991526,0.34639101628238256
40,0.014774604653939604,0.014240359235554934,tensor(0.0719),1566.6743486328128,1025.8903212890625,0.5376148460060358,0.38559739739447835,0.34516364654176074
45,0.014676192915067077,0.01415068181231618,tensor(0.0716),1566.6743486328128,1027.175273864746,0.5376148460060358,0.38643534906953575,0.34434419072451455
50,0.014541101944632828,0.014027667324990034,tensor(0.0716),1566.6743486328128,1030.9433073730468,0.5376148460060358,0.3886766462102532,0.34193918135497464
