Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.27400030940771103,0.22372646182775496,tensor(0.4600),2480.387223876953,2030.567660644531,0.4273968226835131,0.3673525644391775,0.18134678595914416
5,0.00807502365205437,0.007923064846545457,tensor(0.0366),2480.387223876953,1834.2684848632812,0.4273968226835131,0.29531235501170155,0.26044557160872983
10,0.007731602282729,0.007763897767290473,tensor(0.0345),2480.387223876953,1853.7463039550785,0.4273968226835131,0.3010777240470052,0.252599077917805
15,0.007676752819679678,0.007723607821390033,tensor(0.0352),2480.387223876953,1878.282358642578,0.4273968226835131,0.30933879210054877,0.24271350348861093
20,0.007634342811070382,0.007689243368804455,tensor(0.0360),2480.387223876953,1893.7630444335941,0.4273968226835131,0.31585844649374484,0.23647785800040202
25,0.007596138247754425,0.007658090256154537,tensor(0.0366),2480.387223876953,1901.0408994140623,0.4273968226835131,0.3198110805451869,0.23354441252496977
30,0.007561701501253992,0.007633168250322342,tensor(0.0371),2480.387223876953,1909.7364564208983,0.4273968226835131,0.3233686735779047,0.23003689409578473
35,0.007533749577123672,0.007620074693113566,tensor(0.0374),2480.387223876953,1920.5868392333982,0.4273968226835131,0.32720979811251166,0.22566168604401637
40,0.007514769001863897,0.007608252484351397,tensor(0.0377),2480.387223876953,1931.2863623046876,0.4273968226835131,0.3308048580214381,0.22134996007786256
45,0.007494030275847763,0.007592671643942594,tensor(0.0379),2480.387223876953,1940.1723406982424,0.4273968226835131,0.3339501910284162,0.21777085291063183
50,0.007473683054558933,0.007581496937200427,tensor(0.0383),2480.387223876953,1946.4130338134764,0.4273968226835131,0.3360693479925394,0.21525788026289483
