Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.27077618464827535,0.306833216547966,tensor(0.5296),2135.819739135742,1574.3902184448243,0.5068358267769218,0.3778339236676693,0.2628451774260109
5,0.01108387354761362,0.011005216650664807,tensor(0.0397),2135.819739135742,1510.9419166259763,0.5068358267769218,0.36714293352514504,0.292552074729865
10,0.010711450455710292,0.010596843902021646,tensor(0.0497),2135.819739135742,1539.7371809692381,0.5068358267769218,0.3725520445555449,0.2790730264493901
15,0.010642908909358085,0.0105440990999341,tensor(0.0505),2135.819739135742,1547.8079515380862,0.5068358267769218,0.3742652555555105,0.27529359187183766
20,0.010588213009759784,0.010508483648300171,tensor(0.0518),2135.819739135742,1554.5477736816406,0.5068358267769218,0.3755518111884594,0.2721372356853261
25,0.010545252030715347,0.010484014637768269,tensor(0.0521),2135.819739135742,1558.6332667236327,0.5068358267769218,0.3764307958930731,0.2702232948667202
30,0.010506877722218633,0.01046781800687313,tensor(0.0528),2135.819739135742,1561.2273056640622,0.5068358267769218,0.37705540750920774,0.2690082035281569
35,0.010474845953285693,0.010456198453903198,tensor(0.0532),2135.819739135742,1562.680334411621,0.5068358267769218,0.37748596812784674,0.2683274522771729
40,0.010444585664663464,0.010447063017636538,tensor(0.0534),2135.819739135742,1563.6182546997072,0.5068358267769218,0.3778568495959044,0.26788799187347634
45,0.01041817965451628,0.01044064834713936,tensor(0.0538),2135.819739135742,1564.427692199707,0.5068358267769218,0.37814438793063165,0.2675088153440029
50,0.01039291606284678,0.010440031904727221,tensor(0.0541),2135.819739135742,1564.952133911133,0.5068358267769218,0.37839736641943456,0.2672631247467544
