Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.24812772013247014,0.19716067463159562,tensor(0.4202),923.0821471557617,746.9553347473145,0.5127745113670825,0.48372464662790293,0.19075008368497565
5,0.02967701372690499,0.030991643480956555,tensor(0.1075),923.0821471557617,731.5313640747071,0.5127745113670825,0.47101376110315324,0.20749287201867955
10,0.02767225056886673,0.028906562179327012,tensor(0.1016),923.0821471557617,731.6205244598389,0.5127745113670825,0.4714135339707136,0.2073860220324378
15,0.023392170295119287,0.024261143058538437,tensor(0.0936),923.0821471557617,731.8761093292236,0.5127745113670825,0.4714006919711828,0.2070954940498634
20,0.020175263937562703,0.021631583012640475,tensor(0.0838),923.0821471557617,731.8119014892577,0.5127745113670825,0.4712185492366552,0.20714118945709062
25,0.019133857102133334,0.020897171832621096,tensor(0.0826),923.0821471557617,732.0332072753906,0.5127745113670825,0.4715922281146049,0.20689947487122798
30,0.01857493387069553,0.02069487199187279,tensor(0.0799),923.0821471557617,732.1062568359375,0.5127745113670825,0.4718017685264348,0.20682290961132868
35,0.01814712113700807,0.02059533428400755,tensor(0.0798),923.0821471557617,732.2918296813965,0.5127745113670825,0.4720134312510491,0.20662493531587148
40,0.01781376844737679,0.02061122041195631,tensor(0.0778),923.0821471557617,732.3052841949464,0.5127745113670825,0.4720295790135861,0.20661252302542152
45,0.017539485334418715,0.020580247975885868,tensor(0.0779),923.0821471557617,732.6501802978514,0.5127745113670825,0.4723002018481493,0.20623716537571699
50,0.017316432180814446,0.02047670427709818,tensor(0.0782),923.0821471557617,732.724049987793,0.5127745113670825,0.4723735651522875,0.20615803341629307
