Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.2542639344930649,0.26469850838184356,tensor(0.5072),2346.557553100586,1995.2267873535159,0.3047218448072672,0.31609069187194105,0.14971084703136583
5,0.004592802294064313,0.004717782000079751,tensor(0.0349),2346.557553100586,1981.3474237060545,0.3047218448072672,0.31537193230539556,0.15562747173143163
10,0.004451405786676332,0.004611312923952937,tensor(0.0354),2346.557553100586,1981.3235267333985,0.3047218448072672,0.3156007768288255,0.15563774988100498
15,0.004357518325559795,0.004547712486237287,tensor(0.0351),2346.557553100586,1981.6850726318357,0.3047218448072672,0.3158460811674595,0.1554835677929222
20,0.0042867293406743555,0.004510398535057902,tensor(0.0353),2346.557553100586,1982.2795958251954,0.3047218448072672,0.31598885868489746,0.1552299939181818
25,0.004228540672920644,0.004488373291678727,tensor(0.0356),2346.557553100586,1982.8132196044921,0.3047218448072672,0.31601838687807327,0.15500275147221176
30,0.004176522057969123,0.004473068821243942,tensor(0.0356),2346.557553100586,1982.9410434570314,0.3047218448072672,0.31603532437235116,0.15494825319745198
35,0.004133333725621924,0.004464640049263835,tensor(0.0356),2346.557553100586,1982.8842165527342,0.3047218448072672,0.31601915325224395,0.15497240597513343
40,0.004093431797809899,0.0044573765015229585,tensor(0.0353),2346.557553100586,1982.8442349853515,0.3047218448072672,0.315993592850864,0.15498951862798221
45,0.004057840548921376,0.004466045601293445,tensor(0.0358),2346.557553100586,1982.867771850586,0.3047218448072672,0.31596622945368286,0.15497968295031836
50,0.004025607270887121,0.00445732232183218,tensor(0.0348),2346.557553100586,1982.8399733886715,0.3047218448072672,0.31592816838622095,0.15499116809919647
