Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.054339706618338826,0.09220282211899758,tensor(0.1902),1913.1244346923831,820.321029937744,0.35772121825814246,0.255671513363719,0.5712441731555292
5,0.022458956157788635,0.022717875055968763,tensor(0.0996),1913.1244346923827,1723.6115559082034,0.3577212182581425,0.3743461928516626,0.09905587174108932
10,0.021401261957362295,0.02150601726025343,tensor(0.0950),1913.1244346923831,1762.2918155517582,0.35772121825814246,0.3742593152374029,0.07883635429725404
15,0.020592017518356442,0.02070673182606697,tensor(0.0930),1913.1244346923827,1780.5488521728516,0.3577212182581425,0.3756689653247595,0.06930353675722195
20,0.020088721672073005,0.02019717749208212,tensor(0.0921),1913.1244346923827,1788.865338256836,0.35772121825814246,0.37718033897876746,0.06494867302854572
25,0.019848349364474417,0.01995120234787464,tensor(0.0913),1913.1244346923827,1797.1098889160155,0.3577212182581425,0.37747688247263433,0.06064246044505119
30,0.01974649098701775,0.01984299682080746,tensor(0.0913),1913.1244346923831,1795.2555562744142,0.3577212182581425,0.3783666180968285,0.06161049247635134
35,0.019691158086061478,0.019786796905100344,tensor(0.0909),1913.1244346923827,1795.8238759765627,0.3577212182581424,0.37872366617619996,0.06131308868014832
40,0.019652870297431946,0.019747824408113956,tensor(0.0909),1913.1244346923827,1796.2044802246091,0.3577212182581425,0.3784649409353733,0.06110868263505985
45,0.01962900566868484,0.01971838865429163,tensor(0.0909),1913.1244346923827,1796.1983067626952,0.35772121825814246,0.378683488830924,0.061102541044197455
50,0.019609630992636084,0.019699951633810997,tensor(0.0909),1913.1244346923831,1795.3876129150387,0.3577212182581425,0.3788329817205668,0.061548121339746464
55,0.01959417713806033,0.019683424569666385,tensor(0.0908),1913.1244346923827,1796.1074444580076,0.35772121825814246,0.3787898018360138,0.06117170089991987
60,0.019581712456420063,0.019670861400663854,tensor(0.0908),1913.1244346923827,1797.483790161133,0.35772121825814246,0.3785869075804949,0.06043425026562205
65,0.019572165980935096,0.01966085210442543,tensor(0.0907),1913.1244346923827,1796.4201529541017,0.3577212182581425,0.3789016677290201,0.06099440993865631
70,0.01956264963373542,0.01965278498828411,tensor(0.0906),1913.1244346923827,1797.100893310547,0.3577212182581425,0.3786538738310337,0.060633843406346956
75,0.01955537647008896,0.019640790484845638,tensor(0.0907),1913.1244346923827,1796.5127167968753,0.3577212182581425,0.37872224915027614,0.060962107338714
80,0.019548364169895648,0.019631677493453025,tensor(0.0906),1913.1244346923827,1796.711281982422,0.3577212182581425,0.37877456648647784,0.06083772388667885
85,0.019543730979785325,0.01962843593209982,tensor(0.0909),1913.1244346923827,1794.8197916259764,0.35772121825814246,0.37897202420234677,0.061840615655474884
90,0.019531926373019814,0.019616306014358997,tensor(0.0907),1913.1244346923827,1795.8283250732425,0.35772121825814246,0.37885082949697974,0.06130938055943343
95,0.0195260688662529,0.019609731249511243,tensor(0.0906),1913.1244346923827,1795.8666044921877,0.3577212182581425,0.3787837558686734,0.061281873129000866
100,0.01951877074316144,0.019600661657750606,tensor(0.0907),1913.1244346923827,1794.9962760009766,0.3577212182581425,0.3789956320822239,0.06174295714059659
