Epoch,Training loss,Test loss,MAE,GT_Thr(Mbps),Pre_Thr(Mbps),GT Jains Fairness,Pred Jains Fairness,Gap
0,0.267570448666811,0.28408392071723937,tensor(0.5129),1913.1241614990238,1544.5797369995119,0.3577238484919071,0.3596644962579012,0.19265095872370483
5,0.008853648684453218,0.008874837122857571,tensor(0.0464),1913.1241614990238,1545.5116866455078,0.3577238484919071,0.3609488548338413,0.1921725759441984
10,0.008793650730513036,0.008838747255504131,tensor(0.0479),1913.1241614990238,1545.69601348877,0.3577238484919071,0.3608931282311678,0.19207644226436893
15,0.008742885931860655,0.0088135308586061,tensor(0.0484),1913.1241614990238,1546.058703491211,0.3577238484919071,0.3608091700226069,0.1918865694418972
20,0.008690883498638868,0.00879175988957286,tensor(0.0489),1913.1241614990238,1546.5793743896481,0.3577238484919071,0.3607170075774192,0.19161421381851879
25,0.008641111850738525,0.008775221090763808,tensor(0.0492),1913.1241614990238,1547.1755184936524,0.3577238484919071,0.36062350146472455,0.19130255291928677
30,0.008587402268312871,0.008762279432266951,tensor(0.0496),1913.1241614990238,1547.832746032715,0.3577238484919071,0.36052065169811254,0.19095867693799934
35,0.00853222714504227,0.008753071259707212,tensor(0.0501),1913.1241614990238,1548.3037739868164,0.3577238484919071,0.36041797271370885,0.1907124169202536
40,0.008473473484627903,0.008748266287148,tensor(0.0503),1913.1241614990238,1548.786488647461,0.3577238484919071,0.3602516684830189,0.1904596361562521
45,0.008409580693114548,0.00875485735014081,tensor(0.0508),1913.1241614990238,1549.0965618286132,0.3577238484919071,0.3600734800994396,0.19029703817542287
50,0.00834247046150267,0.008761589322239161,tensor(0.0510),1913.1241614990238,1549.3219923706054,0.3577238484919071,0.35988034464418883,0.19017848981888788
